running_id,issues,การเดินทาง,กีดขวาง,คนจรจัด,คลอง,ความปลอดภัย,ความสะอาด,จราจร,ต้นไม้,ถนน,ทางเท้า,ท่อระบายน้ำ,น้ำท่วม,ป้าย,ป้ายจราจร,ร้องเรียน,สอบถาม,สะพาน,สัตว์จรจัด,สายไฟ,ห้องน้ำ,เสนอแนะ,เสียงรบกวน,แสงสว่าง
3673,สี่แยกคอกวัว เข้าถนนตะนาว มีร้านขนมปัง และมีรถจอดซื้อ ทำการจราจรติดขัด ทั้งที่มีป้ายห้ามจอดตลอดเวลา มีขอบสีขาวแดง จอดทับทางม้าลาย ให้เจ้าหน้าที่มากวดขัน จับปรับหน่อยครับ,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,"ฟุตบาทจุดเดิม ช่วงซอยลาดพร้าว 46 ที่เพิ่งแจ้งให้ซ่อมแล้วเสร็จไปไม่กี่วัน รถไฟฟ้าสายสีเหลืองมาทุบฟุตบาทเละตามเดิมอีกแล้ว
 
 เมื่อมีการทำโครงการที่กระทบพื้นที่สาธารณะอะไร อยากให้มีป้ายระบุวันที่แล้วเสร็จให้แน่ชัด ถ้าทำไม่ได้ต้องมีการลงโทษ ไม่ใช่นึกจะขุดจะทำอะไรนานแค่ไหนก็ไม่ต้องสนต้องแคร์อะไร",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3676,แยกไฟฉาย ถนนตัดใหม่สัญญาณไฟอันเล็กนิดเดียว เป็นถนนใหญ่แท้ ๆ ควรติดสัญญาณไฟอันใหญ่ ๆ เลย เกาะกลางถนนไม่มีอะไรกั้นเลย อันตรายมาก ควรปลูกต้นไม้ที่เกาะกลางถนนเยอะ ๆ ควรให้ภูมิสถาปัตย์มาดูแล อยากให้ติดกล้องวงจรปิดเยอะ ๆ ด้วยรถขับกันไม่เคารพกฎจราจรเลย ตอนกลางคืนไฟน้อยมาก ถนนมืดมาก ๆ ทั้ง ๆ ที่เป็นถนนใหญ่แท้ ๆ ควรทำสะพานลอยเชื่อมทั้งสี่แยกมีหลังคากันฝน ควรมีทางม้าลายใหญ่เชื่อมทั้งสี่แยกพร้อมสัญญาณไฟคนข้ามถนน ควรให้ตำรวจจราจรมาบริการประชาชน มาดูแลถนนเส้นนี้เพราะรถขับกันไม่กลัวอันตรายไม่กลัวกฎหมายเลย,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3677,แจ้งปัญหา แมวจรจัดค่ะ ที่หมู่บ้านซิเมนต์ไทย ซอย21 มีแมวจร มาคลอดลูกที่ใต้หลังคาบ้านเลขที่82/296 บ่อยมาก ไม่รู้มันมุดเข้าไปได้ยังไงที่บ้านก็เลี้ยงแมวอยู่แล้ว 3 ตัว เลยไม่สามารถจะเลี้ยงเเมวจรตัวอื่นเพิ่มแล้วค่ะ แมวจรในซอยเยอะมากค่ะ แต่หมูบ้านนี้กำแพงบ้านมันเชื่อมติดกับบ้านอื่น ที่อยู่ซอยถัดไปด้วยค่ะ ล่าสุด ลูกแมวจรร้องทั้งวันทั้งคืน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3678,"*** แก้ไขชื่อร้าน***
 และรบกวนให้ส่วนกลางมาดูไม่ใช่ให้ ผอ เขตมาดู เพราะเขตลาดพร้าวทำงานกันห่วยแตกมาก *** 
 
 
 ตรวจสอบ ผอ เขตลาดพร้าวกรณีละเว้นการปฎิบะติหน้าที่
 
 ร้านอาหารเปิดเพลงเสียงดังเป็นสิบๆปี ก็ปล่อยให้เปิดอยู่นั่นแจ้งเป็นสิบๆ รอบ ผอ เขตไม่ดำเนินการใดๆ ปิดเรื่องชุ่ยๆ
 
 
 
 ชื่อร้าน fullmoon ในโครงการ plaza lagoon ไปตรวจสอบด้วยว่าใบอนุญาตกับประเภทสถานประกอบการมันตรงกันมั้ย เพี่ะเคยแจ้งไปทางเขต เขตแจ้งว่าจดเป็นร้านอาหาร แต่ทำไมมัน เป็นกึ่งบาร์ ดนตรีสด มีขายเหล้า?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3679,"ผิวถนนช่วงปากซอยสวนพลู (สาทร 3) ประมาณ 100 เมตรจากปากซอย เป็นหลุมเป็นบ่อมากค่ะ
 รบกวนหน่วยงานที่เกี่ยวข้องแก้ไข",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3680,เขตบางแค เหตุเพลิงไหม้ ซ.เพชรเกษม66 มีคนชอบเอา ขยะมาทิ้ง จึงเกิด เพลิงไหม้ บ่อยมาก ถ่ายวันที่ 12 ก.ค. 65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3681,สวัสดีค่ะ ท่อตันในโครงการหมู่บ้านค่ะ แจ้งไปหลายทางยังไม่ได้รับการแก้ไขจนตอนนี้เริ่มส่งกลิ่นเหม็นแล้วค่ะ เลยลองมาแจ้งทางนี้ดู ยังไงฝากด้วยนะคะ ประชาอุทิศ54 แยก4-2 โครงการ3 ซอย2 ค่ะ แขวงบางมด เขตทุ่งครุ จ.กรุงเทพ 10140 ค่ะ เบอร์ติดต่อกลับ0627932971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3683,หน้าคอนโด Chapter One Eco รัชดา-ห้วยขวาง ถ.ประชาอุทิศ เขตห้วยขวาง มีสายไฟ สายสื่อสารจำนวนมาก ซึ่งส่งผลให้หน้าคอนโดดูไม่สวยงาม และอาจเกิดอันตรายต่อผู้ใช้ทักเท้าและพักอาศัยแถวนั้น ฝากผู้เกี่ยวข้องช่วยเก็บให้เรียบร้อยด้วยค่ะ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3684,"ตรวจสอบ ผอ เขตลาดพร้าวกรณีละเว้นการปฎิบะติหน้าที่
 
 ร้านอาหารเปิดเพลงเสียงดังเป็นสิบๆปี ก็ปล่อยให้เปิดอยู่นั่นแจ้งเป็นสิบๆ รอบ ผอ เขตไม่ดำเนินการใดๆ ปิดเรื่องชุ่ยๆ
 
 ชื่อร้าน fullmoon ในโครงการ plaza lagoon ไปตรวจสอบด้วยว่าใบอนุญาตกับประเภทสถานประกอบการมันตรงกันมั้ย เพราะเคยแจ้งไปทางเขต เขตลาดพร้าวไป เขตแจ้งว่าจดเป็นร้านอาหาร แต่ทำไมมัน เป็นกึ่งบาร์ ดนตรีสด มีขายเหล้า เปิดเพลงโครตเสียงดัง",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3685,เคยแจ้งไปแล้วว่าร้านตั้งร้านบนฟุตบาท ปลูกต้นไม้ตรงทางเดิน เจ้าหน้าที่มาตรวจแล้ว ร้านจึงได้ทำการขนย้ายสิ่งของออก ตอนนี้ผ่านมาหลายอาทิตย์แล้ว ร้านนำสิ่งของมาตั้งตรงฟุตบาทและปลูกต้นไม้เหมือนเดิม,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3686,ต้นไม้ รากไม้ ยื่นเข้ามาในพื้นที่ทางเดินเลียบคลอง ช่วงกลางๆ ระหว่างสะพานตรงรามคำแหง 53 กับรามคำแหง 65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,ขยะล้นมาในตรงถนนในซอยครับอยากให้เจ้าหน้าที่ช่วยจัดการให้เรียบร้อย พร้อมป้องกันไม่ให้คนเอาขยะมาทิ้งเพิ่มในอนาคตครับ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3688,"ตรวจสอบ ผอ เขตลาดพร้าวกรณีละเว้นการปฎิบะติหน้าที่
 
 ร้านอาหารเปิดเพลงเสียงดังเป็นสิบๆปี ก็ปล่อยให้เปิดอยู่นั่นแจ้งเป็นสิบๆ รอบ ผอ เขตไม่ดำเนินการใดๆ ปิดเรื่องชุ่ยๆ
 
 ชื่อร้าน plaza lagoon ไปตรวจสอบด้วยว่าใบอนุญาตกับประเภทสถานประกอบการมันตรงกันมั้ย เพี่ะเคยแจ้งไปทางเขต เขตแจ้งว่าจดเป็นร้านอาหาร แต่ทำไมมัน เป็นกึ่งบาร์ ดนตรีสด มีขายเหล้า?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
